id	name	formula	similarity	smiles	inchi	inchikey2D	score	xlogp	links
4717	null	C4HN2O6P	0.3035524700284249	C1=C2C(=O)N3C(=O)N1OP(=O)(O2)O3	InChI=1S/C4HN2O6P/c7-3-2-1-5-4(8)6(3)12-13(9,10-2)11-5/h1H	FHUIMVWBYRBWFU	-231.84073811321625	-1.10000002	PubChem:(129722533)
4718	null	C15H28N6O5S2	0.3250925441151337	CCS(=O)(=O)NCCCNC(=NC)N1CCN(CC1)S(=O)(=O)CC2=NOC=C2	InChI=1S/C15H28N6O5S2/c1-3-27(22,23)18-7-4-6-17-15(16-2)20-8-10-21(11-9-20)28(24,25)13-14-5-12-26-19-14/h5,12,18H,3-4,6-11,13H2,1-2H3,(H,16,17)	HXICNLBTMCUXAX	-358.3676794209172	-1.39999998	PubChem:(109553806)
4720	null	C12H22O9	0.5512697496863718	C1C(OCC(C1O)O)COC2C(C(C(C(O2)CO)O)O)O	InChI=1S/C12H22O9/c13-2-8-9(16)10(17)11(18)12(21-8)20-3-5-1-6(14)7(15)4-19-5/h5-18H,1-4H2	POZLUJNKRMEGMS	-137.9174549335086	-3.20000005	PubChem:(123550649, 134233024)
4721	null	C31H34O12	0.4431813012777347	C1=CC2=C(C=C1C#CC3C(C(C(C(O3)CO)O)O)O)C(C4=C2C=CC(=C4)C#CC5C(C(C(C(O5)CO)O)O)O)(CCO)O	InChI=1S/C31H34O12/c32-10-9-31(41)19-11-15(3-7-21-25(35)29(39)27(37)23(13-33)42-21)1-5-17(19)18-6-2-16(12-20(18)31)4-8-22-26(36)30(40)28(38)24(14-34)43-22/h1-2,5-6,11-12,21-30,32-41H,9-10,13-14H2	NDXZTYMTWQLPJE	-391.1165907032641	-1.70000005	PubChem:(90251174, 123408724)
4722	Undecanedioic acid, 3-hydroxy-	C11H20O5	0.5907836750706038	C(CCCC(CC(=O)O)O)CCCC(=O)O	InChI=1S/C11H20O5/c12-9(8-11(15)16)6-4-2-1-3-5-7-10(13)14/h9,12H,1-8H2,(H,13,14)(H,15,16)	BJWDISQQJDVQLZ	-93.04523992686364	1.29999995	PubChem:(23052246); KEGG Mine:(null)
4723	null	C22H31N6O7P	0.43465240777960923	CCC(CC)COC(=O)C(C)N[P+](=O)OCC1C(C(C(O1)(CC#N)C2=CC=C3N2N=CN=C3N)O)O	InChI=1S/C22H32N6O7P/c1-4-14(5-2)10-33-21(31)13(3)27-36(32)34-11-16-18(29)19(30)22(35-16,8-9-23)17-7-6-15-20(24)25-12-26-28(15)17/h6-7,12-14,16,18-19,29-30H,4-5,8,10-11H2,1-3H3,(H,27,32)(H2,24,25,26)/q+1	FUUAZNXJBNWIGH	-424.9422667512743	0.0	PubChem:(134443538)
4724	3,6-Dimethylcatechol	C8H10O2	0.4603881612682852	CC1=C(C(=C(C=C1)C)O)O	InChI=1S/C8H10O2/c1-5-3-4-6(2)8(10)7(5)9/h3-4,9-10H,1-2H3	RGUZWBOJHNWZOK	-101.65228110617831	1.89999998	PubChem:(11469114); Natural Products:(UNPD29943); COCONUT:(CNP0183636); EcoCyc Mine:(null); PubChem class - safety and toxic:(null); PubMed:(null); KEGG Mine:(null)
4725	[(2R,3R,4S,5R,6S)-3,4,5-triacetyloxy-6-[[(1R,2R,3R,5R)-2-acetyloxy-4-oxo-6,8-dioxabicyclo[3.2.1]octan-3-yl]sulfanyl]oxan-2-yl]methyl acetate	C22H28O14S	0.347366358802809	CC(=O)OCC1C(C(C(C(O1)SC2C(C3COC(C2=O)O3)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	InChI=1S/C22H28O14S/c1-8(23)29-6-13-16(31-9(2)24)18(33-11(4)26)19(34-12(5)27)22(36-13)37-20-15(28)21-30-7-14(35-21)17(20)32-10(3)25/h13-14,16-22H,6-7H2,1-5H3	DQDUVTBUAPSYII	-357.7246652092605	-0.200000003	PubChem:(11284232)
4726	null	C9H8O5	0.4811182390868957	COC(=O)C1=C(C=C(C(=C1)C=O)O)O	InChI=1S/C9H8O5/c1-14-9(13)6-2-5(4-10)7(11)3-8(6)12/h2-4,11-12H,1H3	ZHKYDDYMUYOFIH	-146.47932420401392	1.60000002	PubChem:(87207171)
4727	Kaempferol 3-[2'''''',3'''''',4''''''-triacetyl-alpha-L-arabinopyranosyl-(1->6)-glucoside]	C32H34O18	0.4418891030560543	CC(=O)OC1COC(C(C1OC(=O)C)OC(=O)C)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O	InChI=1S/C32H34O18/c1-12(33)45-21-11-44-32(30(47-14(3)35)28(21)46-13(2)34)43-10-20-23(39)25(41)26(42)31(49-20)50-29-24(40)22-18(38)8-17(37)9-19(22)48-27(29)15-4-6-16(36)7-5-15/h4-9,20-21,23,25-26,28,30-32,36-39,41-42H,10-11H2,1-3H3	IOLQBAHNCVLDFS	-298.45885641022466	0.400000006	PubChem:(44258873, 102080059); KNApSAcK:(5880); Natural Products:(UNPD163923); SuperNatural:(SN00360003); COCONUT:(CNP0223058)
4728	null	C28H40N4O9	0.41658222875805145	CC1=CC(C(=O)NC1=O)C2[CH]C(C(O2)COC(C)C)N(C)OCC3C([CH]C(O3)N4C=C(C(=O)NC4=O)C)OC(C)C	InChI=1S/C28H40N4O9/c1-14(2)37-12-22-19(9-20(40-22)18-8-16(5)25(33)29-27(18)35)31(7)38-13-23-21(39-15(3)4)10-24(41-23)32-11-17(6)26(34)30-28(32)36/h8-11,14-15,18-24H,12-13H2,1-7H3,(H,29,33,35)(H,30,34,36)	GNLZNVHHLMKVKP	-637.7587906499499	1.10000002	PubChem:(59099795)
4729	7,9-dioxopentadecanedioic acid	C15H24O6	0.4333206094020067	C(CCC(=O)CC(=O)CCCCCC(=O)O)CCC(=O)O	InChI=1S/C15H24O6/c16-12(7-3-1-5-9-14(18)19)11-13(17)8-4-2-6-10-15(20)21/h1-11H2,(H,18,19)(H,20,21)	GIZDIDBUORPZAR	-138.86853229424622	1.20000005	PubChem:(59648930)
4730	null	C8H12O5	0.5741369008569694	CC(C1CCC(O1)C(=O)O)C(=O)O	InChI=1S/C8H12O5/c1-4(7(9)10)5-2-3-6(13-5)8(11)12/h4-6H,2-3H2,1H3,(H,9,10)(H,11,12)	OJXCTGNLYOJITC	-126.33874859246106	0.300000012	PubChem:(131185766, 129994994)
4731	null	C10H12O5	0.4156899828996096	CC(C1=CC(=C(C=C1O)O)C(=O)OC)O	InChI=1S/C10H12O5/c1-5(11)6-3-7(10(14)15-2)9(13)4-8(6)12/h3-5,11-13H,1-2H3	JNYNEGOONJANQQ	-221.09399448444353	1.70000005	PubChem:(117302629)
4733	null	C10H8N2O3	0.325884069853577	COC(=O)C1=NC2=CC=CC=C2C(=O)N1	InChI=1S/C10H8N2O3/c1-15-10(14)8-11-7-5-3-2-4-6(7)9(13)12-8/h2-5H,1H3,(H,11,12,13)	JTUJHWJIZWDNFX	-189.41596845866206	1.0	PubChem:(135680903)
4735	(1S,2S,4aS,6aR,6aS,6bR,8aR,9S,10R,11R,12aR,14bR)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,4a,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-2-carboxylic acid	C30H48O6	0.5654394576625523	CC12CCC(C(C1C3=CCC4C(C3(CC2)C)(CCC5C4(CC(C(C5(C)CO)O)O)C)C)O)(C)C(=O)O	InChI=1S/C30H48O6/c1-25-11-13-26(2,24(35)36)23(34)21(25)17-7-8-20-27(3)15-18(32)22(33)28(4,16-31)19(27)9-10-30(20,6)29(17,5)14-12-25/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)	UMEFDXAQUUTDHN	-127.24976385783066	5.4000001	PubChem:(11260637); Natural Products:(UNPD25020); SuperNatural:(SN00398818); COCONUT:(CNP0114991)
4736	null	C25H28O12	0.48236675063219797	C1C(C(C(C(O1)OC2C(C(C(OC2OC(=O)C3=CC=CC=C3)CO)O)O)O)O)OC(=O)C4=CC=CC=C4	InChI=1S/C25H28O12/c26-11-15-17(27)19(29)21(25(35-15)37-23(32)14-9-5-2-6-10-14)36-24-20(30)18(28)16(12-33-24)34-22(31)13-7-3-1-4-8-13/h1-10,15-21,24-30H,11-12H2	DTOGDRFAQQZHED	-275.8911230396908	0.179925293	Natural Products:(UNPD152659); SuperNatural:(SN00234853); COCONUT:(CNP0271133)
4737	bis(oxiran-2-ylmethyl) cyclohexane-1,4-dicarboxylate	C14H20O6	0.38584439824081507	C1CC(CCC1C(=O)OCC2CO2)C(=O)OCC3CO3	InChI=1S/C14H20O6/c15-13(19-7-11-5-17-11)9-1-2-10(4-3-9)14(16)20-8-12-6-18-12/h9-12H,1-8H2	HGXHJQLDZPXEOG	-205.2024121922786	0.5	PubChem:(111267, 6978803, 6978804, 6978805)
4738	Acnederm	C9H16O4	0.5723656455035443	C(CCCC(=O)O)CCCC(=O)O	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	BDJRBEYXGGNYIS	-48.64044774805811	1.71370327	PubChem:(2266, 3801344, 19347555, 56933547, 72735488, 71309726, 87110957); MeSH:(2266); HMDB:(784); KNApSAcK:(45634); CHEBI:(48131, 78208); KEGG:(C08261); HSDB:(123-99-9); Biocyc:(CPD0-1265); ZINC bio:(ZINC01531036); Natural Products:(UNPD104030); Plantcyc:(CPD0-1265); NORMAN:(NS00011498); SuperNatural:(SN00386191, SN00002167); COCONUT:(CNP0086335, CNP0225848); PubChem class - food:(null); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null); PubChem class - drug:(null)
4740	null	C13H22O6	0.4603922988489107	C(CCCCC(C(=O)O)C(=O)O)CCCCC(=O)O	InChI=1S/C13H22O6/c14-11(15)9-7-5-3-1-2-4-6-8-10(12(16)17)13(18)19/h10H,1-9H2,(H,14,15)(H,16,17)(H,18,19)	SLVPNHYWPKINDI	-141.9088908500852	3.0	PubChem:(89871421); Natural Products:(UNPD118283); COCONUT:(CNP0113953)
4743	2-[2-(2-hydroxybenzoyl)oxyethoxy]ethyl 2-hydroxybenzoate	C18H18O7	0.36491451057094326	C1=CC=C(C(=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2O)O	InChI=1S/C18H18O7/c19-15-7-3-1-5-13(15)17(21)24-11-9-23-10-12-25-18(22)14-6-2-4-8-16(14)20/h1-8,19-20H,9-12H2	YAJWEYDJEYRASM	-238.75704371851128	2.2123549	PubChem:(23024589)
4744	4-Formyl-2-methylresorcinol	C8H8O3	0.4498130839965252	CC1=C(C=CC(=C1O)C=O)O	InChI=1S/C8H8O3/c1-5-7(10)3-2-6(4-9)8(5)11/h2-4,10-11H,1H3	AOPMHYFEQDBXPZ	-118.4633098669871	1.60000002	PubChem:(80395); NORMAN:(NS00035047); PubChem class - safety and toxic:(null); KEGG Mine:(null)
4746	null	C8H10O3	0.436285239033392	C=CC1=C(C=CC(C1O)O)O	InChI=1S/C8H10O3/c1-2-5-6(9)3-4-7(10)8(5)11/h2-4,7-11H,1H2	SZLRQTTWIONXNG	-102.68664223614456	0.0576722585	KEGG Mine:(null)
4747	suberate	C8H14O4	0.4962073528558586	C(CCCC(=O)O)CCC(=O)O	InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)	TYFQFVWCELRYAO	-107.48082214474661	1.26449049	PubChem:(10457, 5249080, 10035160, 22494956, 56933546, 92043315, 102602162); MeSH:(10457); HMDB:(893); KNApSAcK:(1204); CHEBI:(76282, 9300); KEGG:(C08278); Biocyc:(CPD0-1264); ZINC bio:(ZINC01531046); Natural Products:(UNPD12255); Plantcyc:(CPD0-1264); NORMAN:(NS00015186); SuperNatural:(SN00375156, SN00002171); COCONUT:(CNP0174114, CNP0210905, CNP0293782); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null); Training Set:(null)
4748	null	C35H30N10O8	0.32066696621303736	CCCCNC1=NC(=NC(=N1)NC2=CC=C(C=C2)N=NC3=CC(=CC(=C3)C(=O)O)C(=O)O)NC4=CC=C(C=C4)N=NC5=CC(=CC(=C5)C(=O)O)C(=O)O	InChI=1S/C35H30N10O8/c1-2-3-12-36-33-39-34(37-23-4-8-25(9-5-23)42-44-27-15-19(29(46)47)13-20(16-27)30(48)49)41-35(40-33)38-24-6-10-26(11-7-24)43-45-28-17-21(31(50)51)14-22(18-28)32(52)53/h4-11,13-18H,2-3,12H2,1H3,(H,46,47)(H,48,49)(H,50,51)(H,52,53)(H3,36,37,38,39,40,41)	XVPVLHUSFBPAFE	-430.30132642426696	7.0	PubChem:(54490875)
4749	null	C18H30O5	0.3618092382141103	C=C(CC(=O)CCCCCCCCCCCC(=O)O)CC(=O)O	InChI=1S/C18H30O5/c1-15(14-18(22)23)13-16(19)11-9-7-5-3-2-4-6-8-10-12-17(20)21/h1-14H2,(H,20,21)(H,22,23)	RTJZWWMDEOAJRL	-182.34053529323145	4.30000019	PubChem:(23469783)
4750	null	C18H32O4	0.5717102080524538	CCCCCC(=O)CCC(=O)CCCCCCCCC(=O)O	InChI=1S/C18H32O4/c1-2-3-8-11-16(19)14-15-17(20)12-9-6-4-5-7-10-13-18(21)22/h2-15H2,1H3,(H,21,22)	JMTFINJWAGOLIC	-78.0992671152409	3.79999995	PubChem:(88710766); PubMed:(null)
4751	null	C22H38O21	0.4793992389056179	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)OC3C(C(C(C(O3)OC4C(C(C(C(C4O)O)O)O)O)O)O)O)O)O)O)O)O)O)O	InChI=1S/C22H38O21/c23-1-2-3(24)4(25)12(33)18(38-2)40-20-15(36)9(30)16(37)22(42-20)43-21-14(35)8(29)13(34)19(41-21)39-17-10(31)6(27)5(26)7(28)11(17)32/h2-37H,1H2	ZSXADFPNJYAFCD	-169.47233958716637	-9.39999962	PubChem:(54564545)
4752	null	C28H34O15	0.47359213294029895	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)OC)O)CO)O)O)O)O)O	InChI=1S/C28H34O15/c1-10-21(33)23(35)25(37)27(39-10)43-26-24(36)22(34)19(9-29)42-28(26)40-12-6-14(31)20-15(32)8-16(41-18(20)7-12)11-3-4-13(30)17(5-11)38-2/h3-7,10,16,19,21-31,33-37H,8-9H2,1-2H3	AODBEDTXATXPNK	-229.12173032524066	-0.5	PubChem:(57509459); ZINC bio:(ZINC77269545, ZINC77269552); SuperNatural:(SN00042601, SN00042602); COCONUT:(CNP0217558); additional:(null); Training Set:(null); KEGG Mine:(null)
4755	null	C7H9N4O5P	0.42467023768931517	C1=C2C(=NC=N1)N(C=N2)OCOCP(=O)(O)O	InChI=1S/C7H9N4O5P/c12-17(13,14)5-15-4-16-11-3-10-6-1-8-2-9-7(6)11/h1-3H,4-5H2,(H2,12,13,14)	WNGXAKCVRXVUJS	-231.91819969491124	-1.29999995	PubChem:(54439779)
4756	null	C11H18O12	0.613984536140733	C(C1C(C(C(C(O1)OC2(C(C(C(O2)O)O)O)C(=O)O)O)O)O)O	InChI=1S/C11H18O12/c12-1-2-3(13)4(14)5(15)9(21-2)23-11(10(19)20)7(17)6(16)8(18)22-11/h2-9,12-18H,1H2,(H,19,20)	UELVKUXMLXSIAG	-137.41927920260886	-4.0999999	PubChem:(11131662)
4757	null	C24H36O17	0.45100817949307004	C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O	InChI=1S/C24H36O17/c25-5-10-13(29)14(30)17(33)23(37-10)40-21-12(7-27)39-24(19(35)16(21)32)41-20-11(6-26)38-22(18(34)15(20)31)36-9-3-1-8(28)2-4-9/h1-4,10-35H,5-7H2	KGUKTZOHQQNSDG	-268.8449819730895	-4.35134745	PubChem:(10257947, 102397613)
4758	null	C3HN2O5P	0.2669404834869891	C1(=O)C(=NC(=O)N1)O[P+](=O)O	InChI=1S/C3N2O5P/c6-1-2(10-11(8)9)5-3(7)4-1/q-1/p+2	FCEADCMVPKOWLG	-204.77125438509978	-0.899999976	PubChem:(67786983)
4759	null	C3H4N2O5S	0.2460424186437103	CC1=[N+](ON=C1S(=O)(=O)O)[O-]	InChI=1S/C3H4N2O5S/c1-2-3(11(7,8)9)4-10-5(2)6/h1H3,(H,7,8,9)	GYCDPKHVNUSSCM	-183.40481904834215	-0.705118775	PubChem:(44542154)
4762	null	C29H40O16S	0.35347944572115164	CC(=O)OCC1C(CC(=O)C(O1)OCCOCCOCC#C)SC2C(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	InChI=1S/C29H40O16S/c1-7-8-36-9-10-37-11-12-38-28-21(35)13-24(22(44-28)14-39-16(2)30)46-29-27(43-20(6)34)26(42-19(5)33)25(41-18(4)32)23(45-29)15-40-17(3)31/h1,22-29H,8-15H2,2-6H3	SYSZYPSCOYGERT	-346.35164516469354	-0.300000012	PubChem:(72197000, 72197170)
4763	null	C21H30O7	0.47226684370299155	CCC1C2(CCCC(C2C(C13CC(=C)C(C3)(C)O)C(=O)O)(C)C(=O)O)C(=O)O	InChI=1S/C21H30O7/c1-5-12-20(9-11(2)19(4,28)10-20)13(15(22)23)14-18(3,16(24)25)7-6-8-21(12,14)17(26)27/h12-14,28H,2,5-10H2,1,3-4H3,(H,22,23)(H,24,25)(H,26,27)	PVSKFHWRSIUNND	-269.67989390347196	1.70000005	PubChem:(89353847)
4764	null	C3H4N2O5S	0.24324379891493805	CC1=[N+](ON=C1S(=O)(=O)O)[O-]	InChI=1S/C3H4N2O5S/c1-2-3(11(7,8)9)4-10-5(2)6/h1H3,(H,7,8,9)	GYCDPKHVNUSSCM	-186.93888055587	-0.705118775	PubChem:(44542154)
4765	null	C9H16O10	0.6122684475014205	C(C(COC(C(C(C(C(=O)O)O)O)O)C(=O)O)O)O	InChI=1S/C9H16O10/c10-1-3(11)2-19-7(9(17)18)5(13)4(12)6(14)8(15)16/h3-7,10-14H,1-2H2,(H,15,16)(H,17,18)	RQIHBKGUFWUXDR	-61.4352423705855	-3.9000001	PubChem:(57086086)
4766	null	C33H48O6	0.3817947318026732	CC1(C=C(C(=O)C(=C1)CCCC(C)(C)C(=O)O)CCCC2=CC(C=C(C2=O)CCCC(C)(C)C(=O)O)(C)C)C	InChI=1S/C33H48O6/c1-30(2)18-22(26(34)24(20-30)14-10-16-32(5,6)28(36)37)12-9-13-23-19-31(3,4)21-25(27(23)35)15-11-17-33(7,8)29(38)39/h18-21H,9-17H2,1-8H3,(H,36,37)(H,38,39)	PLCSHGMTMIKDKQ	-247.64080642107888	8.0	PubChem:(10119689)
4767	Pinoresinol diglucoside	C32H42O16	0.6830903481597451	COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)OC6C(C(C(C(O6)CO)O)O)O	InChI=1S/C32H42O16/c1-41-19-7-13(3-5-17(19)45-31-27(39)25(37)23(35)21(9-33)47-31)29-15-11-44-30(16(15)12-43-29)14-4-6-18(20(8-14)42-2)46-32-28(40)26(38)24(36)22(10-34)48-32/h3-8,15-16,21-40H,9-12H2,1-2H3	ZJSJQWDXAYNLNS	-92.12818321997223	-1.29999995	PubChem:(174003, 12087363, 9852952, 13991179, 13991182, 11972434, 45359559, 45482330, 44202790, 53393681, 102277948, 122173266, 129607078, 131707355, 133556236, 138107456, 138114716); MeSH:(174003); KNApSAcK:(31032); CHEBI:(139420); ZINC bio:(ZINC67902919, ZINC67902922, ZINC67902924, ZINC67902929); Natural Products:(UNPD210045, UNPD172451, UNPD158478, UNPD68707, UNPD73367); SuperNatural:(SN00257919, SN00362647, SN00039739, SN00178009, SN00039741, SN00039742, SN00168107, SN00325688, SN00177800, SN00039740, SN00242000); COCONUT:(CNP0242875); additional:(null); Training Set:(null); PubMed:(null)
4768	null	C18H34O12	0.5865592233021474	CC(C)OC1C(C(C(C(O1)CO)OCC(C)OC2C(C(C(C(O2)CO)O)O)O)O)O	InChI=1S/C18H34O12/c1-7(2)27-17-15(25)13(23)16(10(5-20)30-17)26-6-8(3)28-18-14(24)12(22)11(21)9(4-19)29-18/h7-25H,4-6H2,1-3H3	GBLCPWCNSFUXJS	-114.91931675493053	-3.0999999	PubChem:(130253313)
4769	null	C21H34N3O15P	0.29939902626439135	C1CC(=O)N(C1=O)OC(=O)CCCC(=O)NCCCCCNC(=O)OC2C(C(C(C(C2O)OP(=O)(O)O)O)O)O	InChI=1S/C21H34N3O15P/c25-11(5-4-6-14(28)38-24-12(26)7-8-13(24)27)22-9-2-1-3-10-23-21(33)37-19-16(30)15(29)17(31)20(18(19)32)39-40(34,35)36/h15-20,29-32H,1-10H2,(H,22,25)(H,23,33)(H2,34,35,36)	CRDKZHKDMFKDDW	-517.6668855962384	-4.80000019	PubChem:(89668192)
4772	null	C27H28O9	0.4578144809432872	CC(=O)C1(CC(C(C(C1)O)O)CC(=O)C=CC2=CC(=C(C=C2)O)O)C(=O)C=CC3=CC(=C(C=C3)O)O	InChI=1S/C27H28O9/c1-15(28)27(25(35)9-5-17-4-8-21(31)23(33)11-17)13-18(26(36)24(34)14-27)12-19(29)6-2-16-3-7-20(30)22(32)10-16/h2-11,18,24,26,30-34,36H,12-14H2,1H3	LPNTUAGJZDGVNZ	-359.41864206146886	1.60000002	PubChem:(90148925)
4773	null	C22H38N2O18S	0.40793761437266174	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)O)NC(=O)C)OS(=O)(=O)O)OC3C(C(C(C(O3)CO)O)O)NC(=O)C)O)O)O	InChI=1S/C22H38N2O18S/c1-6-13(28)16(31)17(32)22(38-6)37-5-10-18(19(42-43(34,35)36)12(20(33)39-10)24-8(3)27)41-21-11(23-7(2)26)15(30)14(29)9(4-25)40-21/h6,9-22,25,28-33H,4-5H2,1-3H3,(H,23,26)(H,24,27)(H,34,35,36)	YQTDLCAZYFPWSV	-330.69714942743605	-6.19999981	PubChem:(91846600)
4775	null	C34H34O13	0.4019343481419261	CC1OC2C(C(C(OC2O1)CO)O)OC3C(C(C(O3)COC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6	InChI=1S/C34H34O13/c1-19-41-29-27(25(36)23(17-35)43-33(29)42-19)47-34-28(46-32(39)22-15-9-4-10-16-22)26(45-31(38)21-13-7-3-8-14-21)24(44-34)18-40-30(37)20-11-5-2-6-12-20/h2-16,19,23-29,33-36H,17-18H2,1H3	XTFNLQZDEFLWMI	-310.8033398443709	4.0	PubChem:(101119959)
4776	null	C16H24O12	0.6834704707570955	CC1(C(CC2(C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	InChI=1S/C16H24O12/c1-15(24)7(18)2-16(25)5(12(22)23)4-26-14(11(15)16)28-13-10(21)9(20)8(19)6(3-17)27-13/h4,6-11,13-14,17-21,24-25H,2-3H2,1H3,(H,22,23)	LHBCCROHKSSFLG	-128.88683689734145	-3.5	PubChem:(102071927); Natural Products:(UNPD192667); SuperNatural:(SN00295755); COCONUT:(CNP0110533); KEGG Mine:(null)
4778	null	C31H46O5	0.5632931050802689	CC1CCCC2(C1C3=CC(=O)C4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C(=O)O)OC(=O)C)C)C	InChI=1S/C31H46O5/c1-18-9-8-12-27(3)15-16-29(5)20(24(18)27)17-21(33)25-28(4)13-11-23(36-19(2)32)31(7,26(34)35)22(28)10-14-30(25,29)6/h17-18,22-25H,8-16H2,1-7H3,(H,34,35)	VMJPEPDLWMHQIE	-185.77431699369967	7.0	PubChem:(68025035, 70971514)
4779	null	C13H15NO7S2	0.30747082358915934	C1COC2CS(=O)(=O)CC2N1S(=O)(=O)C3=CC=CC(=C3)C(=O)O	InChI=1S/C13H15NO7S2/c15-13(16)9-2-1-3-10(6-9)23(19,20)14-4-5-21-12-8-22(17,18)7-11(12)14/h1-3,6,11-12H,4-5,7-8H2,(H,15,16)	PTGZVRPZOUMIPB	-289.4873125225103	-0.5	PubChem:(110629079)
4782	null	C18H21NO4S	0.26734464615762743	CC1=CC=C(C=C1)S(=O)(=O)OCCCC=NOCC2=CC=CC=C2	InChI=1S/C18H21NO4S/c1-16-9-11-18(12-10-16)24(20,21)23-14-6-5-13-19-22-15-17-7-3-2-4-8-17/h2-4,7-13H,5-6,14-15H2,1H3	FZOMLUDOLHSVKY	-243.39643734194217	3.4000001	PubChem:(24796097, 101836560)
4783	null	C18H26O6	0.34000309228746567	CCOC(=O)CCCOC1=CC(=CC=C1)OCCCC(=O)OCC	InChI=1S/C18H26O6/c1-3-21-17(19)10-6-12-23-15-8-5-9-16(14-15)24-13-7-11-18(20)22-4-2/h5,8-9,14H,3-4,6-7,10-13H2,1-2H3	ADBHHHNZLKBWGT	-199.26185616783764	3.0	PubChem:(10783205)
4786	null	C16H24O11	0.6922953445715413	CC1(C(CC2(C1C(OC=C2C=O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	InChI=1S/C16H24O11/c1-15(23)8(19)2-16(24)6(3-17)5-25-14(12(15)16)27-13-11(22)10(21)9(20)7(4-18)26-13/h3,5,7-14,18-24H,2,4H2,1H3	BGKSXZCAOMVVOF	-130.10501503617698	-3.1973803	KNApSAcK:(10503); Natural Products:(UNPD170783); SuperNatural:(SN00267266); COCONUT:(CNP0385256)
4787	null	C27H41O3	0.3785869200929528	CCCC(=C([O])OC)CC(C(C)C1CCC2C1(CCCC2)C)OCC3=CC=CC=C3	InChI=1S/C27H41O3/c1-5-11-22(26(28)29-4)18-25(30-19-21-12-7-6-8-13-21)20(2)24-16-15-23-14-9-10-17-27(23,24)3/h6-8,12-13,20,23-25H,5,9-11,14-19H2,1-4H3	JCQQQSQBQQARKT	-266.52335729066186	8.60000038	PubChem:(101151248)
4788	4-[(E)-3-hydroxyprop-1-enyl]benzene-1,3-diol	C9H10O3	0.5038076959059703	C1=CC(=C(C=C1O)O)C=CCO	InChI=1S/C9H10O3/c10-5-1-2-7-3-4-8(11)6-9(7)12/h1-4,6,10-12H,5H2	DNAFPMHFCCWACS	-131.79559728736425	1.0	PubChem:(18539716, 53768588); KEGG Mine:(null)
4791	null	C21H36O9	0.38180522442157777	CCCCCCC1(CCO1)C2(CCO2)C3(CCO3)OC4C(C(C(C(O4)CO)O)O)O	InChI=1S/C21H36O9/c1-2-3-4-5-6-19(7-10-26-19)20(8-11-27-20)21(9-12-28-21)30-18-17(25)16(24)15(23)14(13-22)29-18/h14-18,22-25H,2-13H2,1H3	VOQUKZZEOVNGEG	-207.4559040523296	0.5	PubChem:(69195930)
4793	null	C42H38O12	0.4454126810769243	CC1=CC(C(C(C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C(=C(C=C3)O)CC=O)O)C4=C(C=C(C5=C4OC(=C(C5=O)CC=C(C)C)C6=C(C=C(C=C6)O)O)O)O	InChI=1S/C42H38O12/c1-19(2)4-7-27-40(53)37-34(50)18-33(49)36(42(37)54-41(27)25-9-6-22(45)17-32(25)48)29-15-20(3)14-28(23-8-5-21(44)16-31(23)47)35(29)39(52)26-10-11-30(46)24(12-13-43)38(26)51/h4-6,8-11,13,15-18,28-29,35,44-51H,7,12,14H2,1-3H3	RTVZFAJQKMLKEZ	-247.05433892298194	6.27659702	KEGG Mine:(null)
